date,exercise,reps,weight(lbs),rating
04-DEC-2022,Bicep Curl,10,10,good
04-DEC-2022,Bicep Curl,10,10,bad
04-DEC-2022,Bicep Curl,10,10,good
04-DEC-2022,Lawnmowers,10,30,good
04-DEC-2022,Lawnmowers,10,30,good
04-DEC-2022,Lawnmowers,10,30,good
04-DEC-2022,Overhead Tricep Extension,10,12.5,good
04-DEC-2022,Overhead Tricep Extension,10,15,good
04-DEC-2022,Overhead Tricep Extension,10,15,good
04-DEC-2022,Seated Row,10,100,good
04-DEC-2022,Seated Row,10,85,good
04-DEC-2022,Seated Row,10,77.5,good
04-DEC-2022,Tricep Pushdown,10,60,good
04-DEC-2022,Tricep Pushdown,10,60,good
04-DEC-2022,Tricep Pushdown,10,60,good
04-DEC-2022,Lat Pulldown,12,85,good
04-DEC-2022,Lat Pulldown,10,100,good
04-DEC-2022,Lat Pulldown,10,100,bad
09-DEC-2022,Seated Row,10,85,good
09-DEC-2022,Seated Row,10,85,good
09-DEC-2022,Seated Row,10,85,good
09-DEC-2022,Bicep Curl,10,10,good
09-DEC-2022,Bicep Curl,10,10,good
09-DEC-2022,Bicep Curl,10,10,good
09-DEC-2022,Lawnmowers,10,35,good
09-DEC-2022,Lawnmowers,10,35,good
09-DEC-2022,Lawnmowers,10,35,good
09-DEC-2022,Overhead Tricep Extension,10,15,good
09-DEC-2022,Overhead Tricep Extension,10,15,good
09-DEC-2022,Overhead Tricep Extension,10,15,good
09-DEC-2022,Lat Pulldown,10,100,good
09-DEC-2022,Lat Pulldown,8,100,failure
09-DEC-2022,Lat Pulldown,11,85,good
21-DEC-2022,Bicep Curl,10,10,easy
21-DEC-2022,Bicep Curl,10,15,good
21-DEC-2022,Bicep Curl,10,15,good
21-DEC-2022,Seated Row,10,95,good
21-DEC-2022,Seated Row,10,110,bad
21-DEC-2022,Seated Row,10,110,good
21-DEC-2022,Overhead Tricep Extension,10,20,bad (L)
21-DEC-2022,Overhead Tricep Extension,10,20,bad (L)
21-DEC-2022,Overhead Tricep Extension,10,20,bad (L)
21-DEC-2022,Lawnmowers,10,35,good
21-DEC-2022,Lawnmowers,10,35,good
21-DEC-2022,Lawnmowers,10,35,good
21-DEC-2022,Tricep Pushdown,10,40.5,good
21-DEC-2022,Tricep Pushdown,10,45,good
21-DEC-2022,Tricep Pushdown,10,37.5,good
21-DEC-2022,Hammer Curl,10,20,good
21-DEC-2022,Hammer Curl,10,20,good
21-DEC-2022,Hammer Curl,10,20,good
05-JAN-2023,Hammer Curl,10,20,good
05-JAN-2023,Hammer Curl,10,25,good
05-JAN-2023,Hammer Curl,10,25,good
05-JAN-2023,Overhead Tricep Extension,10,20,good
05-JAN-2023,Overhead Tricep Extension,10,25,good
05-JAN-2023,Overhead Tricep Extension,10,25,good
05-JAN-2023,Tricep Pushdown,10,37.5,good
05-JAN-2023,Tricep Pushdown,10,42.5,bad
05-JAN-2023,Tricep Pushdown,10,40.5,good
05-JAN-2023,Bicep Curl,10,25,good
05-JAN-2023,Bicep Curl,10,25,good
05-JAN-2023,Bicep Curl,10,25,good
05-JAN-2023,Seated Row,12,85,good
05-JAN-2023,Seated Row,10,100,easy
05-JAN-2023,Seated Row,10,115,good
05-JAN-2023,Lawnmowers,10,40,good
05-JAN-2023,Lawnmowers,10,40,good
05-JAN-2023,Lawnmowers,10,40,good
13-JAN-2023,Barbell Bicep Curl,10,25,good
13-JAN-2023,Barbell Bicep Curl,12,20,good
13-JAN-2023,Barbell Bicep Curl,12,20,good
13-JAN-2023,Barbell Bicep Curl,12,20,good
13-JAN-2023,Barbell Bicep Curl,12,20,good
13-JAN-2023,Barbell Overhead Tricep Extension,15,20,good
13-JAN-2023,Barbell Overhead Tricep Extension,15,20,good
13-JAN-2023,Barbell Overhead Tricep Extension,12,20,good
13-JAN-2023,Tricep Pushdown,10,90,good
13-JAN-2023,Tricep Pushdown,10,90,good
13-JAN-2023,Tricep Pushdown,10,90,good
13-JAN-2023,Lawnmowers,10,35,good
13-JAN-2023,Lawnmowers,12,35,good
13-JAN-2023,Lawnmowers,10,35,good
13-JAN-2023,Seated Row,10,100,good
13-JAN-2023,Seated Row,10,100,good
13-JAN-2023,Seated Row,10,100,good
13-JAN-2023,Lat Pulldown,10,100,good
13-JAN-2023,Lat Pulldown,10,100,good
13-JAN-2023,Lat Pulldown,10,110,bad
21-JAN-2023,Barbell Bicep Curl,10,20,good
21-JAN-2023,Barbell Bicep Curl,10,20,good
21-JAN-2023,Barbell Bicep Curl,10,20,good
21-JAN-2023,Barbell Bicep Curl,10,20,good
21-JAN-2023,Barbell Bicep Curl,10,20,good
21-JAN-2023,Barbell Overhead Tricep Extension,12,20,good
21-JAN-2023,Barbell Overhead Tricep Extension,12,20,good
21-JAN-2023,Barbell Overhead Tricep Extension,12,20,good
21-JAN-2023,Tricep Pushdown,10,90,good
21-JAN-2023,Tricep Pushdown,10,90,bad
21-JAN-2023,Tricep Pushdown,10,90,bad
21-JAN-2023,Skullcrushers,12,25,good
21-JAN-2023,Skullcrushers,10,35,good
21-JAN-2023,Skullcrushers,10,40,good
21-JAN-2023,Lawnmowers,12,35,good
21-JAN-2023,Lawnmowers,15,35,good
21-JAN-2023,Lawnmowers,12,35,good
21-JAN-2023,Seated Row,12,100,good
21-JAN-2023,Seated Row,12,100,good
21-JAN-2023,Seated Row,10,115,good
21-JAN-2023,Lat Pulldown,12,100,good
21-JAN-2023,Lat Pulldown,10,115,good
21-JAN-2023,Lat Pulldown,10,115,bad
25-JAN-2023,Bicep Curl,10,20,good
25-JAN-2023,Bicep Curl,10,25,good
25-JAN-2023,Bicep Curl,10,25,good
25-JAN-2023,Concentration Curl,10,20,good
25-JAN-2023,Concentration Curl,10,20,good
25-JAN-2023,Hammer Curl,10,20,good
25-JAN-2023,Hammer Curl,10,25,good
25-JAN-2023,Hammer Curl,6,25,good
25-JAN-2023,Hammer Curl,10,25,good
25-JAN-2023,Concentration Curl,10,20,bad
25-JAN-2023,Concentration Curl,10,15,good
25-JAN-2023,Overhead Tricep Extension,10,25,good
25-JAN-2023,Overhead Tricep Extension,10,25,good
25-JAN-2023,Overhead Tricep Extension,10,25,good
25-JAN-2023,Resistance Tricep Pushdown,12,40,good
25-JAN-2023,Resistance Tricep Pushdown,10,40,good
25-JAN-2023,Resistance Tricep Pushdown,10,40,good
25-JAN-2023,Lawnmowers,10,40,good
25-JAN-2023,Lawnmowers,10,40,good
25-JAN-2023,Lawnmowers,10,40,good
25-JAN-2023,Resistance Seated Row,10,100,good
25-JAN-2023,Resistance Seated Row,10,100,good
25-JAN-2023,Resistance Seated Row,10,100,good
25-JAN-2023,Resistance Lat Pulldown,10,100,good
25-JAN-2023,Resistance Lat Pulldown,10,100,good
25-JAN-2023,Resistance Lat Pulldown,10,100,good
06-DEC-2022,Lateral Lift,10,15,good
06-DEC-2022,Lateral Lift,10,15,good
06-DEC-2022,Lateral Lift,10,15,good
06-DEC-2022,Front Lift,10,15,good
06-DEC-2022,Front Lift,10,15,good
06-DEC-2022,Front Lift,10,15,good
06-DEC-2022,Military Press,10,70,good
06-DEC-2022,Military Press,1,190,good
06-DEC-2022,Military Press,10,100,good
06-DEC-2022,Military Press,10,100,good
06-DEC-2022,Leg Press,10,190,good
06-DEC-2022,Leg Press,10,190,good
06-DEC-2022,Leg Press,10,190,good
06-DEC-2022,Leg Curl,10,80,easy
06-DEC-2022,Leg Curl,10,90,good
06-DEC-2022,Leg Curl,10,90,good
06-DEC-2022,Leg Extension,10,90,good
06-DEC-2022,Leg Extension,10,90,good
06-DEC-2022,Leg Extension,15,90,good
16-DEC-2022,Lateral Lift,10,15,good
16-DEC-2022,Lateral Lift,10,20,good
16-DEC-2022,Lateral Lift,10,15,good
16-DEC-2022,Cable Lateral Lift,10,30,good
16-DEC-2022,Cable Lateral Lift,10,30,good
16-DEC-2022,Cable Lateral Lift,10,30,good
16-DEC-2022,Military Press,10,100,good
16-DEC-2022,Military Press,1,190,good
16-DEC-2022,Military Press,1,200,good
16-DEC-2022,Military Press,10,110,good
16-DEC-2022,Military Press,10,110,good
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Press,10,190,good
16-DEC-2022,Leg Curl,15,100,good
16-DEC-2022,Leg Curl,15,100,good
16-DEC-2022,Leg Curl,10,120,good
16-DEC-2022,Leg Extension,10,100,good
16-DEC-2022,Leg Extension,10,100,good
16-DEC-2022,Leg Extension,10,110,good
16-DEC-2022,Lunges,10,0,good
28-DEC-2023,Lateral Lift,10,17.5,good
28-DEC-2023,Lateral Lift,10,17.5,good
28-DEC-2023,Lateral Lift,10,17.5,bad (L)
28-DEC-2023,Military Press,10,100,good
28-DEC-2023,Military Press,8,100,bad
28-DEC-2023,Military Press,10,85,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Arnold Press,10,25,good
28-DEC-2023,Leg Press,10,230,easy
28-DEC-2023,Leg Press,15,230,good
28-DEC-2023,Leg Press,10,270,good
28-DEC-2023,Leg Press,5,310,good
28-DEC-2023,Leg Press,3,350,good
28-DEC-2023,Leg Press,10,400,good
28-DEC-2023,Leg Curl,12,100,good
28-DEC-2023,Leg Curl,10,120,good
28-DEC-2023,Leg Curl,10,120,good
28-DEC-2023,Leg Extension,12,110,good
28-DEC-2023,Leg Extension,10,110,good
28-DEC-2023,Leg Extension,10,115,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Lateral Lift,10,20,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Military Press,10,100,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Arnold Press,10,25,good
03-JAN-2023,Leg Press,10,310,good
03-JAN-2023,Leg Press,10,330,good
03-JAN-2023,Leg Press,10,400,bad
03-JAN-2023,Leg Curl,10,130,good
03-JAN-2023,Leg Curl,10,130,good
03-JAN-2023,Leg Curl,10,130,good
03-JAN-2023,Leg Extension,10,115,good
03-JAN-2023,Leg Extension,10,115,good
03-JAN-2023,Leg Extension,10,115,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Cable Lateral Lift,10,35,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Front Lift,10,20,good
11-JAN-2023,Military Press,12,110,good
11-JAN-2023,Military Press,10,120,good
11-JAN-2023,Military Press,10,125,good
11-JAN-2023,Leg Press,12,225,good
11-JAN-2023,Leg Press,10,235,good
11-JAN-2023,Leg Press,10,235,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Lunges,10,0,good
11-JAN-2023,Leg Curl,10,140,easy
11-JAN-2023,Leg Curl,10,150,good
11-JAN-2023,Leg Curl,12,150,good
11-JAN-2023,Leg Extension,10,125,easy
11-JAN-2023,Leg Extension,10,140,good
11-JAN-2023,Leg Extension,10,140,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Lateral Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Front Lift,10,20,good
15-JAN-2023,Military Press,10,125,easy
15-JAN-2023,Military Press,12,130,good
15-JAN-2023,Military Press,10,140,good
15-JAN-2023,Leg Press,12,225,good
15-JAN-2023,Leg Press,10,235,good
15-JAN-2023,Leg Press,10,235,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Lunges,10,0,good
15-JAN-2023,Leg Curl,10,140,easy
15-JAN-2023,Leg Curl,10,150,good
15-JAN-2023,Leg Curl,12,150,good
15-JAN-2023,Leg Extension,10,125,easy
15-JAN-2023,Leg Extension,10,140,good
15-JAN-2023,Leg Extension,10,140,good
22-JAN-2023,Cable Lateral Lift,12,35,good
22-JAN-2023,Cable Lateral Lift,10,40,bad
22-JAN-2023,Cable Lateral Lift,10,35,good
22-JAN-2023,Front Lift,10,20,good
22-JAN-2023,Front Lift,10,20,good
22-JAN-2023,Front Lift,12,20,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Military Press,10,140,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Leg Curl,10,150,good
22-JAN-2023,Leg Curl,10,150,good
22-JAN-2023,Leg Curl,12,150,good
22-JAN-2023,Leg Extension,10,140,good
22-JAN-2023,Leg Extension,12,150,good
22-JAN-2023,Leg Extension,12,160,good
29-JAN-2023,Lateral Lift,10,20,easy
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Military Press,12,140,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Leg Press,12,235,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Leg Extension,10,160,easy
29-JAN-2023,Leg Extension,10,170,good
29-JAN-2023,Leg Extension,10,170,good
30-JAN-2023,Barbell Bicep Curl,12,50,good
30-JAN-2023,Military Press,1,100,good
30-JAN-2023,Military Press,1,150,good
30-JAN-2023,Military Press,1,200,good
30-JAN-2023,Military Press,1,210,good
30-JAN-2023,Military Press,1,220,good
30-JAN-2023,Military Press,1,230,good
30-JAN-2023,Military Press,1,240,failure
30-JAN-2023,Machine Bench Press,1,100,good
30-JAN-2023,Machine Bench Press,1,150,good
30-JAN-2023,Machine Bench Press,1,200,good
30-JAN-2023,Machine Bench Press,1,210,good
30-JAN-2023,Machine Bench Press,1,220,good
30-JAN-2023,Machine Bench Press,1,230,good
30-JAN-2023,Machine Bench Press,1,240,bad
30-JAN-2023,Machine Bench Press,1,245,bad
13-DEC-2023,Bench Press,12,95,good
13-DEC-2023,Bench Press,10,115,good
13-DEC-2023,Bench Press,10,135,good
13-DEC-2023,Dumbbell Press,12,35,good
13-DEC-2023,Dumbbell Press,10,35,good
13-DEC-2023,Dumbbell Press,10,35,good
13-DEC-2023,Cable Pec Flies,10,60,good
13-DEC-2023,Cable Pec Flies,10,60,good
13-DEC-2023,Cable Pec Flies,10,30,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Plank,45,0,good
13-DEC-2023,Plank,45,0,good
23-DEC-2023,Bench Press,10,135,good
23-DEC-2023,Bench Press,10,135,bad
23-DEC-2023,Bench Press,10,115,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Pec Flies,12,100,good
23-DEC-2023,Pec Flies,10,115,good
23-DEC-2023,Pec Flies,12,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Dumbbell Press,10,35,good
02-JAN-2023,Dumbbell Press,10,40,good
02-JAN-2023,Dumbbell Press,10,40,good
02-JAN-2023,Pec Flies,10,115,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
12-JAN-2023,Machine Bench Press,12,150,good
12-JAN-2023,Machine Bench Press,10,170,good
12-JAN-2023,Machine Bench Press,10,180,good
12-JAN-2023,Cable Pec Flies,12,55,good
12-JAN-2023,Cable Pec Flies,10,60,good
12-JAN-2023,Cable Pec Flies,10,70,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,Plank,50,0,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,5th Point of Flight,45,0,good
12-JAN-2023,5th Point of Flight,50,0,good
12-JAN-2023,5th Point of Flight,50,0,good
18-JAN-2023,Machine Bench Press,10,170,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,25,120,good
18-JAN-2023,Machine Bench Press,10,120,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Pec Flies,12,130,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Incline Bench Press,10,150,good
18-JAN-2023,Incline Bench Press,10,150,good
18-JAN-2023,Incline Bench Press,10,150,bad
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,5th Point of Flight,50,0,good
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,Leg Raise,10,0,bad
18-JAN-2023,Leg Raise,5,0,bad
18-JAN-2023,Leg Raise,5,0,bad
24-JAN-2023,Dumbbell Press,12,40,good
24-JAN-2023,Dumbbell Press,10,45,good
24-JAN-2023,Dumbbell Press,10,45,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Incline Dumbbell Press,12,40,good
24-JAN-2023,Incline Dumbbell Press,15,40,good
24-JAN-2023,Incline Dumbbell Press,12,40,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,5th Point of Flight,60,0,good
25-JAN-2023,Bench Press,10,135,good
25-JAN-2023,Bench Press,10,135,good
25-JAN-2023,Bench Press,5,185,good
25-JAN-2023,Bench Press,5,185,good
31-JAN-2023,Machine Bench Press,12,180,good
31-JAN-2023,Machine Bench Press,12,180,good
31-JAN-2023,Machine Bench Press,10,190,good
31-JAN-2023,Cable Pec Flies,10,70,easy
31-JAN-2023,Cable Pec Flies,12,70,good
31-JAN-2023,Cable Pec Flies,10,70,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
01-FEB-2023,Barbell Overhead Tricep Extension,20,30,good
01-FEB-2023,Lat Pulldown,12,100,good
01-FEB-2023,Seated Row,12,100,good
01-FEB-2023,Barbell Bicep Curl,12,40,good
03-FEB-2023,Barbell Bicep Curl,12,40,good
03-FEB-2023,Barbell Bicep Curl,20,30,good
03-FEB-2023,Barbell Bicep Curl,20,30,good
03-FEB-2023,Barbell Overhead Tricep Extension,20,30,easy
03-FEB-2023,Barbell Overhead Tricep Extension,20,35,good
03-FEB-2023,Barbell Overhead Tricep Extension,20,35,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
05-FEB-2023,Military Press,20,120,good
05-FEB-2023,Military Press,15,120,good
05-FEB-2023,Military Press,20,100,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Leg Curl,20,130,good
05-FEB-2023,Leg Curl,12,120,good
05-FEB-2023,Leg Curl,15,110,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Calf Raise,12,190,bad
05-FEB-2023,Calf Raise,20,190,bad
05-FEB-2023,Calf Raise,15,190,bad
05-FEB-2023,Leg Extension,20,135,good
05-FEB-2023,Leg Extension,20,135,good
05-FEB-2023,Leg Extension,20,135,good
08-FEB-2023,Bench Press,5,135,good
08-FEB-2023,Bench Press,10,155,good
08-FEB-2023,Bench Press,10,175,good
08-FEB-2023,Bench Press,5,185,good
08-FEB-2023,Bench Press,5,195,good
08-FEB-2023,Incline Dumbbell Press,10,45,easy
08-FEB-2023,Incline Dumbbell Press,10,55,good
08-FEB-2023,Incline Dumbbell Press,10,55,good
08-FEB-2023,Cable Pec Flies,10,70,easy
08-FEB-2023,Cable Pec Flies,10,80,bad
08-FEB-2023,Cable Pec Flies,5,75,failure
08-FEB-2023,Cable Pec Flies,10,70,good
08-FEB-2023,Deadlift,12,135,good
08-FEB-2023,Deadlift,10,155,good
08-FEB-2023,Deadlift,10,175,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,2,135,good
08-FEB-2023,Clean & Jerk,1,135,good
11-FEB-2023,Barbell Bicep Curl,12,40,good
11-FEB-2023,Barbell Bicep Curl,12,40,good
11-FEB-2023,Barbell Bicep Curl,12,40,good
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Tricep Pushdown,12,90,good
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Skullcrushers,10,40,easy
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Lawnmowers,12,35,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Seated Row,20,85,good
11-FEB-2023,Seated Row,12,115,good
11-FEB-2023,Seated Row,10,130,bad
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lateral Lift,10,20,easy
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Front Lift,10,20,good
13-FEB-2023,Front Lift,12,20,good
13-FEB-2023,Front Lift,1,25,good
13-FEB-2023,Front Lift,1,30,good
13-FEB-2023,Front Lift,12,20,good
